Age,work_class,income,education,education_num,martal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country
38,Federal-gov,236579,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
34,Local-gov,148197,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
31,Local-gov,312985,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Mexico
27,Private,219029,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
59,Private,118368,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
35,Private,193781,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40,Self-emp-not-inc,192954,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States
38,Private,214983,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
51,Private,313754,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran
45,Private,361071,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Male,15020,0,40,Iran
61,Self-emp-inc,173172,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
42,Federal-gov,139842,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
54,Private,190016,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
59,Private,157240,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
33,Private,20000,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico
39,Private,148039,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
46,State-gov,142551,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States
41,Private,179038,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,England
26,Private,189963,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States
40,Private,248304,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,Mexico
32,Self-emp-not-inc,320541,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
25,Local-gov,153021,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
49,State-gov,265519,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
36,Private,223046,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
56,Private,206587,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,44,United-States
68,State-gov,363255,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States
53,State-gov,259568,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
37,Self-emp-inc,291535,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,99,United-States
27,Private,196552,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States
72,Self-emp-not-inc,315062,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2392,25,United-States
36,Private,180772,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China
44,State-gov,184814,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,40,United-States
42,Private,289964,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States
37,Private,135500,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,213,45,United-States
43,Private,192725,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,United-States
53,Local-gov,140547,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
34,Local-gov,122147,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
38,Private,201020,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States
64,State-gov,140613,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,5,United-States
56,Private,129346,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States
57,Private,208965,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
32,Federal-gov,221718,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
29,Local-gov,220557,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,35,United-States
51,Self-emp-inc,81938,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40,Private,103680,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
52,Self-emp-inc,228711,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States
49,Private,149053,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States
51,Local-gov,103833,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
53,Private,185662,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States
53,Private,132536,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
42,Private,141535,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States
49,Private,125005,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States
48,Private,169384,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States
44,Private,220447,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
34,Self-emp-not-inc,260179,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Male,0,0,48,United-States
50,Self-emp-inc,269545,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,50,Philippines
27,Local-gov,131384,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,52,United-States
31,Local-gov,130968,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40,Local-gov,71357,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,48,United-States
52,Private,86888,Preschool,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador
39,Self-emp-not-inc,250259,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States
33,Private,329790,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
47,Local-gov,126263,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
75,Self-emp-not-inc,279786,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4931,0,3,United-States
29,Private,140741,Masters,14,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
28,Private,198146,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,85,United-States
34,Local-gov,168951,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Self-emp-not-inc,176802,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
35,Private,197580,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States
36,Private,306122,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Canada
34,Self-emp-inc,226298,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
33,Local-gov,77565,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
53,Private,211294,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States
53,Federal-gov,264427,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Germany
42,Private,156900,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
43,Private,212197,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
52,State-gov,232027,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran
68,Private,324432,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
40,Self-emp-inc,246527,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
43,Self-emp-inc,304145,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,99,United-States
57,Local-gov,234307,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
33,State-gov,204568,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Canada
49,Private,158627,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
50,Self-emp-not-inc,250800,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
53,State-gov,170462,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States
39,Federal-gov,278036,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States
57,State-gov,193184,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
53,Private,190426,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States
32,Local-gov,250530,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
34,Private,193738,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
55,Private,269553,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
24,State-gov,143486,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,10,China
38,Private,219866,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
40,Private,204559,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
47,Private,165349,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,55,Taiwan
40,State-gov,269648,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
51,Local-gov,148249,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
31,Private,282261,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,28,United-States
30,Local-gov,149162,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45,United-States
42,Private,221226,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
65,Self-emp-not-inc,204526,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,1668,40,United-States
40,Federal-gov,196343,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines
49,Private,153922,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
37,Private,185628,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
51,Federal-gov,285998,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,70,United-States
42,Self-emp-not-inc,249612,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
49,Local-gov,208340,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
46,Private,167636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
37,Self-emp-not-inc,310320,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States
44,Local-gov,251218,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,42,United-States
55,Local-gov,128427,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,914,0,50,United-States
48,State-gov,97365,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
25,Private,144270,Masters,14,Separated,Other-service,Own-child,White,Female,0,0,40,United-States
47,Private,155592,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
44,Self-emp-not-inc,125675,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,60,United-States
30,Private,324437,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,40,China
56,Private,365663,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
46,Self-emp-not-inc,147074,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
34,Private,249307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
47,Self-emp-inc,220728,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,50,United-States
33,State-gov,230479,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,Japan
48,Local-gov,196327,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
42,Self-emp-inc,239456,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States
55,Private,188656,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
32,Private,196962,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
33,Private,267128,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States
48,Private,330371,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
39,Self-emp-inc,202151,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States
47,State-gov,228175,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States
39,Private,150492,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Poland
46,Private,159001,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
28,Local-gov,133604,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,55,United-States
60,Self-emp-not-inc,202453,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
47,Private,190418,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Private,137791,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
49,Local-gov,141652,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States
43,State-gov,231157,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
38,Private,296438,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,99999,0,36,United-States
40,State-gov,422651,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan
41,Local-gov,193175,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,45,United-States
36,Local-gov,133640,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
45,Private,336875,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
44,Private,137009,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40,Private,178733,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States
80,Private,137348,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States
42,Federal-gov,156630,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,2001,60,United-States
36,Self-emp-not-inc,302603,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
47,Private,132481,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
30,Private,250282,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
90,Local-gov,220144,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,60,United-States
63,Private,140224,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
26,Local-gov,133195,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
90,Private,211156,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States
71,Local-gov,138420,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
29,State-gov,195271,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States
44,Private,200689,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,99,United-States
33,Private,102101,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44,Private,242439,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States
62,Self-emp-inc,238108,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
